timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380634.57187,376,345,384,608,479,403
1658380636.5845,333,455,437,390,425,365
1658380638.60093,326,402,335,696,543,468
1658380640.64008,374,345,477,456,530,437
1658380642.65372,413,375,592,305,324,467
