timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380265.05456,465,424,490,483,343,336
1658380265.15452,465,425,488,482,343,335
1658380265.25458,465,426,491,482,343,336
1658380265.35449,465,426,490,483,343,336
1658380265.45447,465,426,490,482,343,335
1658380265.55447,465,425,490,482,343,335
1658380265.65455,465,426,489,482,343,335
1658380265.75451,465,426,490,482,343,336
1658380265.85461,465,426,490,482,342,335
1658380265.95454,465,426,488,482,342,336
1658380266.05448,464,430,490,482,343,335
1658380266.15454,465,426,490,482,343,336
1658380266.25467,469,424,488,483,342,336
1658380266.35461,472,418,488,482,346,341
1658380266.45454,477,414,487,482,352,342
1658380266.55454,479,409,485,481,357,346
1658380266.6549,481,403,482,476,364,351
1658380266.75459,481,397,480,473,364,355
1658380266.85458,482,393,477,473,364,356
1658380266.95499,482,387,477,470,365,359
1658380267.0546,482,382,473,468,368,360
1658380267.15452,482,377,472,466,371,360
1658380267.25452,482,371,469,466,371,360
1658380267.3546,482,366,469,465,370,360
1658380267.45453,482,361,469,466,370,361
1658380267.55454,482,360,469,465,370,360
1658380267.65459,482,360,469,465,371,360
1658380267.75457,482,360,469,465,370,360
1658380267.85453,482,360,469,465,370,360
1658380267.95461,482,360,469,465,371,360
1658380268.0546,482,360,469,465,371,360
1658380268.15481,482,360,464,463,370,371
1658380268.25458,482,357,445,454,368,395
1658380268.35448,482,354,426,444,365,421
1658380268.45457,482,352,404,432,359,455
1658380268.55456,482,349,384,426,355,469
1658380268.65459,481,347,364,416,352,469
1658380268.75476,481,344,344,410,348,469
1658380268.85459,482,341,325,409,343,469
1658380268.95458,482,338,309,409,338,469
1658380269.05457,482,337,309,409,334,469
1658380269.15448,482,333,309,409,328,469
1658380269.25455,482,331,309,409,324,469
1658380269.35462,482,328,309,409,321,469
1658380269.45511,482,327,309,409,316,469
1658380269.55463,482,324,309,409,312,469
1658380269.65457,482,324,309,409,312,469
1658380269.7549,482,323,309,409,312,469
1658380269.85458,482,324,309,409,313,469
1658380269.95455,482,324,309,409,312,469
1658380270.05454,482,324,309,409,313,469
1658380270.15478,482,323,309,408,313,469
1658380270.25456,482,327,309,403,317,469
1658380270.35462,482,332,309,395,319,469
1658380270.45453,482,344,309,388,329,471
1658380270.55455,482,351,309,378,337,476
1658380270.65459,483,360,309,371,346,477
1658380270.7546,488,367,309,362,354,477
1658380270.85455,493,374,309,355,363,479
1658380270.95453,493,381,309,346,370,481
1658380271.05454,493,383,309,338,377,481
1658380271.15462,493,380,309,329,386,477
1658380271.25456,493,383,309,328,389,481
1658380271.35457,493,383,309,328,388,481
1658380271.45458,493,384,309,328,388,482
1658380271.55456,493,383,309,328,387,480
1658380271.65461,493,383,309,328,389,482
1658380271.75469,493,383,309,328,390,482
1658380271.85462,493,383,311,328,389,481
1658380271.95464,493,378,309,328,390,482
1658380272.05456,493,383,309,329,389,481
1658380272.15461,493,383,309,328,391,481
1658380272.25459,493,382,309,328,393,474
1658380272.35456,493,379,312,328,401,460
1658380272.45458,493,372,314,328,410,446
1658380272.55474,493,367,313,328,420,433
1658380272.65477,493,360,320,329,427,431
1658380272.75459,493,355,321,329,436,431
1658380272.85471,490,350,325,329,444,431
1658380272.95457,482,345,330,328,453,432
1658380273.05454,477,338,331,331,459,431
