timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380578.05083,400,1600,1600,1000,1600,1400
1658380580.06562,400,1200,800,1200,600,1200
1658380582.07722,600,1000,1600,400,1400,800
1658380584.09059,800,1200,1600,1400,800,400
1658380586.131,600,600,600,400,1400,1000
