timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658383842.16517,583,382,419,335,329,256
1658383842.26516,583,370,419,335,328,257
1658383842.3651,583,358,419,335,329,257
1658383842.4651,583,355,419,335,329,256
1658383842.56508,583,355,419,335,329,257
1658383842.6651,583,355,419,335,329,257
1658383842.76513,583,355,419,335,329,257
1658383842.86564,583,355,419,335,329,257
1658383842.96515,583,355,419,335,329,257
1658383843.06524,583,355,419,335,329,257
1658383843.16561,583,358,419,335,329,256
1658383843.26548,583,368,412,344,334,261
1658383843.36515,582,393,400,363,339,272
1658383843.46512,581,420,387,381,348,284
1658383843.56535,581,447,375,396,355,295
1658383843.66532,576,455,363,415,364,303
1658383843.76527,569,455,350,432,371,317
1658383843.86524,561,455,336,449,377,329
1658383843.96522,555,455,325,468,386,341
1658383844.06521,543,455,313,481,396,351
1658383844.16527,533,455,303,497,402,364
1658383844.26516,525,455,298,515,409,364
1658383844.36538,514,455,298,532,420,364
1658383844.46528,504,455,298,547,428,364
1658383844.56524,494,455,298,568,436,364
1658383844.66515,483,455,298,583,437,364
1658383844.76527,476,455,298,599,435,364
1658383844.86515,472,455,298,599,437,364
1658383844.96522,472,455,298,600,433,364
1658383845.06521,472,455,298,600,436,364
1658383845.16514,468,455,298,600,436,364
1658383845.26503,469,454,297,603,436,364
1658383845.36524,468,447,299,608,439,364
1658383845.46515,468,440,306,614,441,364
1658383845.56521,468,431,312,622,441,364
1658383845.6652,468,423,318,622,440,364
1658383845.76516,468,414,325,622,440,364
1658383845.86519,468,405,331,622,440,364
1658383845.96514,468,397,333,622,441,364
1658383846.06515,468,390,341,622,440,364
1658383846.16515,468,380,347,622,440,364
1658383846.2652,468,379,354,622,440,364
1658383846.36518,468,379,357,622,440,364
1658383846.4652,468,379,363,622,440,364
1658383846.56519,468,379,369,622,441,364
1658383846.66518,468,379,376,622,440,364
1658383846.76519,468,379,382,622,440,364
1658383846.86513,469,379,383,622,440,364
1658383846.96519,468,379,383,622,441,364
1658383847.06519,468,379,384,622,441,364
1658383847.16525,468,379,388,622,440,364
1658383847.26518,468,379,384,621,439,365
1658383847.36524,474,387,376,604,432,368
1658383847.46511,487,401,363,581,423,371
1658383847.56521,504,928,347,557,411,374
1658383847.66514,520,432,333,533,403,378
1658383847.76529,533,447,332,506,392,382
1658383847.86519,547,462,332,483,384,384
1658383847.96521,560,479,332,457,372,389
1658383848.06519,569,491,332,432,364,393
1658383848.16522,576,494,332,407,352,395
1658383848.26528,580,495,332,384,345,393
1658383848.3652,582,495,332,360,343,399
1658383848.4653,582,495,332,340,343,400
1658383848.56513,583,495,332,337,342,399
1658383848.66523,583,495,332,337,343,399
1658383848.76538,583,495,332,336,343,399
1658383848.86516,583,495,333,335,342,399
1658383848.96518,583,496,332,335,342,399
1658383849.06519,583,495,332,335,343,394
1658383849.16521,583,495,332,336,342,399
1658383849.26504,583,495,332,336,343,399
1658383849.36516,583,495,333,337,343,400
1658383849.46524,583,495,339,342,353,401
1658383849.56514,583,495,347,346,358,402
1658383849.66519,576,494,356,352,366,403
1658383849.76556,576,495,366,359,368,403
1658383849.86515,576,495,373,365,369,404
1658383849.96511,576,495,382,371,368,405
1658383850.06531,576,493,391,378,368,406
1658383850.16522,576,493,396,384,369,408
