timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380522.5877,486,438,333,360,437,622
1658380522.68818,486,441,333,360,438,622
1658380522.78786,486,441,334,360,437,622
1658380522.88775,486,441,334,360,438,622
1658380522.98777,486,441,334,360,437,622
1658380523.08776,486,440,334,360,437,622
1658380523.18777,486,441,333,360,437,622
1658380523.2878,486,441,333,360,438,622
1658380523.38781,486,441,333,360,438,622
1658380523.4881,486,441,333,360,437,622
1658380523.58781,486,441,333,360,438,622
1658380523.68773,486,431,333,356,437,608
1658380523.78775,486,411,334,353,431,591
1658380523.88828,486,393,332,351,423,571
1658380523.98794,486,373,331,349,415,558
1658380524.08798,486,368,331,346,408,536
1658380524.18791,486,368,329,343,400,517
1658380524.28802,486,368,327,340,393,501
1658380524.38806,486,368,326,339,386,482
1658380524.48786,486,368,325,335,379,463
1658380524.58787,486,368,325,331,375,448
1658380524.68782,486,368,323,329,366,428
1658380524.78781,486,368,323,326,355,411
1658380524.88796,486,368,322,325,353,395
1658380524.98783,486,368,323,322,344,378
1658380525.08781,486,368,323,321,337,376
1658380525.18792,486,368,323,320,332,375
1658380525.2878,486,368,323,320,329,375
1658380525.38788,486,368,323,320,328,376
1658380525.48778,486,368,322,321,329,375
1658380525.58774,486,368,323,321,329,376
1658380525.68785,486,368,326,347,328,365
1658380525.78781,486,384,336,387,325,352
1658380525.88782,486,396,350,431,319,341
1658380525.98785,486,409,363,476,314,324
1658380526.08772,486,414,373,484,311,313
1658380526.18774,486,414,390,484,308,300
1658380526.28779,486,414,401,484,308,297
1658380526.38792,486,414,413,484,307,296
1658380526.4879,486,414,418,483,301,296
1658380526.58773,486,414,419,484,298,295
1658380526.68787,486,415,420,484,297,297
1658380526.78777,486,414,420,484,297,296
1658380526.8878,486,414,420,484,297,296
1658380526.98772,486,414,420,483,297,296
1658380527.08776,486,414,420,484,297,295
1658380527.18785,486,414,420,484,297,295
1658380527.28792,486,414,420,484,297,296
1658380527.38796,486,414,420,484,297,295
1658380527.48788,486,414,420,484,297,297
1658380527.58779,486,414,420,484,298,295
1658380527.68781,486,414,419,481,297,297
1658380527.78784,486,412,417,472,299,295
1658380527.88775,486,406,406,459,306,296
1658380527.98783,486,403,400,446,314,295
1658380528.08785,486,396,393,431,317,295
1658380528.18778,486,391,385,419,316,296
1658380528.28781,486,383,378,406,319,295
1658380528.38789,486,379,372,394,323,295
1658380528.48802,486,374,363,381,324,296
1658380528.58795,486,369,356,366,324,297
1658380528.68783,486,362,354,362,328,296
1658380528.78783,486,357,354,363,324,297
1658380528.88785,486,351,354,363,322,297
1658380528.9878,486,347,354,362,325,296
1658380529.08776,486,345,354,363,323,296
1658380529.18779,486,344,355,362,325,296
1658380529.28788,486,344,354,363,325,296
1658380529.38788,486,344,354,363,324,297
1658380529.4879,486,344,354,363,325,297
1658380529.58786,486,344,354,362,324,296
1658380529.68766,486,347,354,364,325,305
1658380529.78786,486,359,354,381,325,323
1658380529.88786,486,375,348,404,324,350
1658380529.98773,486,390,352,425,324,374
1658380530.088,486,405,352,438,324,396
1658380530.18779,486,423,353,438,326,421
1658380530.28774,486,436,352,438,325,438
1658380530.38774,486,454,351,438,331,437
1658380530.48798,486,464,351,438,334,436
1658380530.58786,486,464,351,437,333,436
