timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380521.54707,600,800,400,800,600,600
1658380523.56003,600,400,1200,1400,1600,1400
1658380525.57368,1400,400,800,400,1000,600
1658380527.58603,400,1400,1000,1000,400,600
1658380529.60142,600,800,1200,400,600,600
