timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658379749.21874,566,501,471,449,488,412
1658379749.31946,566,501,461,436,478,395
1658379749.41878,566,501,450,424,468,378
1658379749.51866,566,501,437,409,468,360
1658379749.61859,566,501,427,399,473,343
1658379749.71865,566,501,417,397,473,327
1658379749.81867,566,501,406,397,469,318
1658379749.9187,566,501,406,397,469,317
1658379750.01865,566,500,406,397,469,318
1658379750.1186,566,501,406,397,469,317
1658379750.21859,566,500,406,397,469,317
1658379750.31861,566,490,401,397,468,317
1658379750.41864,566,479,398,395,460,318
1658379750.51869,566,466,393,396,449,323
1658379750.61863,566,455,388,396,442,325
1658379750.71876,566,442,383,394,442,331
1658379750.81877,566,433,377,390,443,334
1658379750.91889,566,432,373,389,442,333
1658379751.01865,566,432,369,388,442,334
1658379751.11872,566,432,363,387,442,334
1658379751.21869,565,432,359,385,442,334
1658379751.31878,566,432,354,386,442,334
1658379751.41927,566,432,350,385,442,334
1658379751.51865,566,431,345,385,442,334
1658379751.61864,566,432,340,385,442,334
1658379751.71871,566,432,336,385,442,334
1658379751.81868,566,432,332,385,442,334
1658379751.9187,566,431,332,385,442,334
1658379752.01869,566,431,332,385,442,334
1658379752.11878,566,431,332,385,442,334
1658379752.21862,566,431,332,385,441,334
1658379752.31868,566,430,335,385,435,337
1658379752.41868,566,424,344,392,415,341
1658379752.51872,566,419,351,399,398,342
1658379752.61888,566,415,362,405,386,346
1658379752.71882,566,412,371,406,373,347
1658379752.81874,566,406,382,415,357,351
1658379752.91867,566,403,390,420,345,354
1658379753.0186,566,398,398,426,334,358
1658379753.11878,566,395,407,431,330,360
1658379753.21868,566,390,418,437,330,364
1658379753.31869,566,387,427,441,331,368
1658379753.41865,566,382,436,447,330,369
1658379753.51868,566,377,447,452,330,369
1658379753.61861,566,374,451,458,330,370
1658379753.71861,566,373,465,464,330,370
1658379753.81899,566,374,473,468,330,373
1658379753.91864,566,373,474,468,331,369
1658379754.01862,566,373,475,467,330,370
1658379754.1186,566,373,477,468,330,370
1658379754.21887,566,373,477,468,331,369
1658379754.31858,566,366,472,468,331,368
1658379754.41864,566,357,461,466,334,360
1658379754.51864,566,348,449,459,344,351
1658379754.61874,566,341,438,452,354,341
1658379754.7189,566,338,427,444,365,333
1658379754.81882,566,338,416,438,373,325
1658379754.91884,566,338,404,438,381,317
1658379755.01875,566,338,395,438,390,309
1658379755.11879,566,338,380,436,399,298
1658379755.21868,566,338,369,435,406,290
1658379755.31868,566,338,358,435,407,289
1658379755.41869,566,338,347,435,405,290
1658379755.5187,566,338,344,435,407,289
1658379755.61875,566,338,344,435,409,289
1658379755.71869,566,338,344,435,409,289
1658379755.81866,566,338,344,435,408,289
1658379755.91869,566,338,344,435,410,290
1658379756.01879,566,338,344,435,409,290
1658379756.11869,566,338,344,435,409,289
1658379756.21864,566,338,344,432,409,290
1658379756.31868,566,339,345,420,409,288
1658379756.41863,566,343,343,396,409,291
1658379756.51876,566,349,341,371,409,296
1658379756.6187,566,357,340,351,407,301
1658379756.7188,566,362,340,341,406,308
1658379756.81865,566,369,337,343,401,310
1658379756.91865,566,375,336,343,398,317
1658379757.01895,566,381,335,343,394,321
1658379757.11899,566,389,332,343,394,327
