timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380310.58813,354,370,376,383,344,390
1658380310.68776,354,371,376,384,340,394
1658380310.78774,354,370,375,386,339,395
1658380310.88775,354,370,376,385,342,397
1658380310.98779,354,370,376,385,339,399
1658380311.08777,354,370,376,385,339,398
1658380311.1878,354,371,376,385,339,400
1658380311.28787,354,371,375,385,339,400
1658380311.38779,354,370,376,385,339,401
1658380311.48782,354,370,376,385,339,400
1658380311.58777,354,370,376,385,339,400
1658380311.68793,354,372,376,387,339,403
1658380311.78779,354,382,377,392,339,412
1658380311.8878,354,394,376,394,348,417
1658380311.98782,353,409,376,397,356,427
1658380312.08782,354,420,376,399,364,436
1658380312.1878,354,434,377,404,375,440
1658380312.2878,354,441,378,405,382,449
1658380312.38779,354,441,379,410,390,458
1658380312.4877,354,442,383,413,398,460
1658380312.58779,354,442,382,415,405,460
1658380312.68775,354,442,382,419,410,460
1658380312.78773,354,442,383,422,412,460
1658380312.88784,354,442,385,425,411,460
1658380312.9879,354,442,381,428,412,460
1658380313.08777,354,442,390,430,413,460
1658380313.18776,354,442,387,435,413,460
1658380313.2878,354,442,387,435,413,460
1658380313.38768,354,442,388,435,412,460
1658380313.48777,354,442,385,435,413,460
1658380313.58806,354,442,389,435,413,460
1658380313.6882,354,441,389,436,410,451
1658380313.78781,354,435,385,437,394,420
1658380313.88801,354,424,378,438,366,384
1658380313.9878,354,411,372,441,338,345
1658380314.08774,354,400,365,443,327,313
1658380314.18796,354,388,366,444,325,274
1658380314.28777,354,379,366,444,325,249
1658380314.38802,354,377,366,446,325,250
1658380314.48774,353,377,366,446,325,249
1658380314.58828,354,378,366,449,324,249
1658380314.68771,354,377,366,449,325,249
1658380314.78776,354,377,366,450,325,249
1658380314.8881,354,377,365,453,325,249
1658380314.98773,354,377,366,453,325,249
1658380315.08778,354,377,366,453,325,249
1658380315.1878,354,377,365,453,325,249
1658380315.28786,354,377,366,453,325,249
1658380315.38789,354,377,366,453,325,249
1658380315.48791,354,377,366,453,325,249
1658380315.58788,354,377,365,453,325,249
1658380315.68804,354,375,366,453,324,249
1658380315.78776,354,368,375,453,328,250
1658380315.88785,354,353,383,442,338,249
1658380315.9878,354,340,396,431,354,249
1658380316.08783,354,328,412,419,365,248
1658380316.18782,354,312,427,408,365,247
1658380316.28781,354,301,439,400,367,243
1658380316.38779,354,299,454,399,366,242
1658380316.48781,354,298,467,399,370,242
1658380316.58789,354,298,482,397,371,242
1658380316.68787,354,298,493,396,371,243
1658380316.78785,354,298,494,397,371,242
1658380316.88777,354,298,493,396,371,242
1658380316.98778,354,298,493,396,371,242
1658380317.08781,354,298,493,396,371,242
1658380317.18774,354,298,493,397,371,242
1658380317.28772,354,297,493,396,371,241
1658380317.38768,354,298,493,396,371,242
1658380317.48772,354,298,493,396,371,242
1658380317.58797,354,298,493,396,371,242
1658380317.68772,354,298,493,401,372,242
1658380317.78771,354,301,493,416,376,238
1658380317.88783,354,310,493,445,386,238
1658380317.98775,354,321,491,475,397,238
1658380318.08777,354,328,490,497,403,238
1658380318.18777,354,330,487,524,405,234
1658380318.28779,354,330,484,552,402,234
1658380318.38798,354,331,483,578,405,233
1658380318.488,354,331,480,603,407,232
1658380318.58815,354,331,478,632,406,231
