timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658378002.08219,491,475,408,400,498,695
1658378002.1823,490,475,406,388,498,695
1658378002.28218,491,475,406,378,498,696
1658378002.38218,491,475,407,378,497,696
1658378002.48212,491,475,407,378,497,696
1658378002.58232,491,475,407,378,497,697
1658378002.68218,491,474,407,378,497,696
1658378002.78222,491,474,407,378,497,696
1658378002.88256,490,474,406,378,496,695
1658378002.98217,491,475,406,378,496,696
1658378003.08208,491,474,406,378,496,694
1658378003.18236,490,468,400,366,485,684
1658378003.28215,491,462,393,351,470,670
1658378003.38222,491,457,383,338,455,653
1658378003.48212,490,448,373,323,440,636
1658378003.58227,491,442,363,309,426,621
1658378003.68225,491,435,355,297,412,606
1658378003.7823,491,430,347,294,397,588
1658378003.88211,491,421,336,294,381,573
1658378003.98221,491,414,325,294,366,558
1658378004.08213,491,407,317,296,351,541
1658378004.18211,491,401,309,297,338,526
1658378004.28216,491,395,298,297,323,510
1658378004.38219,491,394,298,297,311,493
1658378004.48218,491,394,298,297,299,481
1658378004.5822,491,394,298,297,297,480
1658378004.68219,491,393,298,297,298,480
1658378004.78219,491,393,297,297,298,480
1658378004.88215,491,393,297,297,297,480
1658378004.98222,491,392,297,297,297,480
1658378005.08218,490,393,298,297,297,480
1658378005.18226,491,393,298,295,297,477
1658378005.28228,504,394,298,306,297,471
1658378005.38223,526,396,297,312,297,465
1658378005.48232,532,403,300,317,297,460
1658378005.58219,532,405,301,320,298,455
1658378005.68219,532,411,304,328,297,449
1658378005.7822,532,414,307,335,298,443
1658378005.88218,532,419,309,339,299,438
1658378005.98219,532,423,311,345,299,431
1658378006.08217,531,429,314,350,300,428
1658378006.18221,532,433,317,350,304,428
1658378006.28274,532,438,320,351,309,427
1658378006.38225,532,439,322,350,309,427
1658378006.48219,531,439,326,351,309,427
1658378006.58261,531,439,325,351,309,426
1658378006.68218,531,440,325,351,309,426
1658378006.78217,531,440,328,351,309,426
1658378006.88212,531,440,328,351,309,426
1658378006.98226,531,440,328,351,309,426
1658378007.08214,532,440,328,350,309,427
1658378007.18228,531,440,327,351,321,426
1658378007.28218,531,440,327,351,349,425
1658378007.38225,532,435,327,351,381,424
1658378007.48253,531,427,328,351,409,423
1658378007.58215,531,421,327,348,437,422
1658378007.68215,531,415,326,350,468,421
1658378007.7821,531,409,325,350,498,421
1658378007.88221,531,403,326,349,527,421
1658378007.98217,531,401,325,349,553,421
1658378008.08218,531,401,325,349,582,421
1658378008.18254,531,401,325,348,612,420
1658378008.28219,531,401,326,349,638,420
1658378008.3822,531,401,325,349,665,419
1658378008.48217,531,401,325,343,690,419
1658378008.58216,532,401,325,348,697,419
1658378008.6821,532,401,322,348,697,420
1658378008.78221,532,401,322,348,697,419
1658378008.88236,532,400,322,348,697,420
1658378008.98214,531,400,323,348,697,420
1658378009.08215,532,401,322,348,697,420
1658378009.18244,531,401,322,348,680,415
1658378009.28214,531,400,322,349,631,397
1658378009.38212,533,401,322,356,552,374
1658378009.48221,546,401,324,373,459,354
1658378009.58219,560,401,325,385,344,342
1658378009.68221,567,401,325,409,314,341
1658378009.7822,570,401,331,409,322,341
1658378009.88224,571,401,331,417,322,341
1658378009.98216,571,401,335,425,323,341
1658378010.08217,-1569,401,344,434,324,341
