timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658378001.03208,1400,600,400,1200,1200,600
1658378003.04482,400,1200,1200,600,1400,1400
1658378005.05807,400,1200,1400,1000,1000,1000
1658378007.07086,1200,800,1600,1400,1400,600
1658378009.08526,600,800,1000,1000,400,400
