timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658379982.3284,460,447,420,466,425,407
1658379982.42843,459,447,427,475,425,407
1658379982.52843,459,447,430,484,426,407
1658379982.62857,459,447,431,484,425,407
1658379982.72848,459,447,433,484,425,408
1658379982.82841,459,447,433,484,425,408
1658379982.92843,459,447,433,484,425,407
1658379983.02855,459,447,433,484,425,407
1658379983.12869,459,447,433,484,426,408
1658379983.22841,460,447,434,484,425,407
1658379983.32884,460,447,433,484,425,407
1658379983.42856,460,445,433,484,425,399
1658379983.52843,459,436,431,482,426,380
1658379983.62845,459,428,428,477,429,356
1658379983.72831,454,417,425,470,429,341
1658379983.82844,446,409,421,465,437,335
1658379983.92842,437,398,417,459,437,335
1658379984.02853,432,396,412,453,439,335
1658379984.12854,426,396,409,449,442,335
1658379984.22834,422,396,406,440,447,335
1658379984.32829,422,396,400,437,450,335
1658379984.42844,423,396,397,430,453,335
1658379984.52842,422,396,395,425,453,335
1658379984.62852,423,396,393,419,453,335
1658379984.72843,422,396,390,413,458,335
1658379984.82845,422,396,391,410,458,335
1658379984.9283,422,396,390,410,458,335
1658379985.02843,421,396,390,411,459,335
1658379985.12841,421,396,390,410,458,335
1658379985.22843,421,396,391,411,458,335
1658379985.32829,421,397,390,410,441,335
1658379985.5711,448,403,378,415,391,335
1658379985.60571,456,405,377,416,384,335
1658379985.63558,467,409,373,420,375,335
1658379985.72846,495,417,368,422,346,334
1658379985.82841,526,424,358,424,335,335
1658379985.92843,558,431,355,427,336,334
1658379986.02846,579,439,351,431,336,335
1658379986.12829,583,446,351,435,336,335
1658379986.22851,583,453,351,438,335,335
1658379986.32846,583,461,351,441,336,335
1658379986.42851,583,465,351,441,335,335
1658379986.52854,583,465,351,442,336,334
1658379986.62849,583,465,351,441,336,334
1658379986.72841,583,464,351,442,336,335
1658379986.82841,583,466,351,442,336,335
1658379986.92842,583,465,351,442,336,335
1658379987.0284,583,465,351,442,338,334
1658379987.12842,583,466,351,442,337,335
1658379987.22833,583,466,351,442,335,335
1658379987.32872,583,466,351,442,336,335
1658379987.42821,583,466,351,442,336,341
1658379987.52869,583,466,350,442,335,351
1658379987.62853,580,459,347,438,335,375
1658379987.72844,579,452,344,431,335,394
1658379987.82853,567,443,342,425,335,414
1658379987.9284,548,435,340,419,335,430
1658379988.02844,520,428,339,411,336,449
1658379988.12847,498,419,336,405,335,469
1658379988.22844,472,414,335,399,336,484
1658379988.32844,447,404,331,394,335,504
1658379988.42844,418,397,331,387,335,516
1658379988.52832,394,390,325,381,336,516
1658379988.62847,372,382,325,373,337,517
1658379988.72842,366,382,322,367,339,516
1658379988.82843,366,382,321,362,335,517
1658379988.92844,366,382,319,362,337,512
1658379989.02843,366,382,317,362,336,516
1658379989.12831,366,382,317,362,337,516
1658379989.22845,366,382,317,362,336,516
1658379989.32843,366,382,317,362,337,517
1658379989.4284,366,382,317,363,336,517
1658379989.52842,362,383,317,362,336,517
1658379989.62849,349,387,314,365,340,516
1658379989.72834,340,392,314,370,348,515
1658379989.82843,333,397,314,373,354,512
1658379989.92842,321,403,313,378,359,508
1658379990.02844,310,409,312,381,365,507
1658379990.12842,303,414,310,381,373,503
1658379990.22844,295,420,310,381,378,501
1658379990.3284,293,426,309,381,385,498
