timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658379834.01862,329,329,322,384,455,576
1658379834.11865,330,329,321,384,453,581
1658379834.21875,329,329,321,384,455,581
1658379834.31891,329,329,321,384,455,581
1658379834.41884,329,329,321,384,455,581
1658379834.51869,330,328,321,382,455,580
1658379834.61868,329,328,321,384,455,581
1658379834.71867,330,329,321,384,455,581
1658379834.81869,329,329,321,384,454,581
1658379834.91863,329,329,321,384,455,581
1658379835.01861,329,329,320,384,455,581
1658379835.11859,329,337,323,388,456,581
1658379835.21865,329,353,331,393,461,580
1658379835.3188,330,369,335,396,469,581
1658379835.41874,329,382,345,402,477,581
1658379835.51891,330,398,351,405,483,581
1658379835.61909,329,414,360,409,490,582
1658379835.71891,329,429,368,415,496,580
1658379835.81863,329,444,375,420,503,579
1658379835.91863,329,458,383,424,510,581
1658379836.01873,329,474,390,427,517,581
1658379836.11869,329,487,397,432,523,579
1658379836.21862,329,500,405,439,527,581
1658379836.31884,329,517,412,437,528,581
1658379836.41866,329,534,418,438,529,581
1658379836.51869,329,546,420,437,529,581
1658379836.61861,329,560,421,438,529,581
1658379836.7188,329,563,420,438,529,581
1658379836.8186,329,563,420,438,529,580
1658379836.91872,329,563,421,438,528,580
1658379837.0187,329,562,422,437,528,581
1658379837.11855,330,554,447,438,518,581
1658379837.21864,349,535,477,438,501,580
1658379837.31893,376,517,510,437,473,580
1658379837.41861,401,497,542,438,445,575
1658379837.51877,430,477,552,438,425,580
1658379837.6186,451,458,553,438,402,580
1658379837.71854,463,435,552,439,395,580
1658379837.81867,464,418,552,438,397,581
1658379837.91879,464,400,552,438,397,581
1658379838.01862,464,380,552,438,397,581
1658379838.11868,464,361,552,438,397,581
1658379838.21869,464,344,552,438,397,582
1658379838.31903,464,325,552,438,396,585
1658379838.41868,464,306,552,438,397,581
1658379838.51869,464,300,552,438,396,581
1658379838.61908,464,300,552,438,397,580
1658379838.71866,464,300,552,438,395,580
1658379838.81859,464,300,552,438,396,581
1658379838.91877,464,300,552,438,397,580
1658379839.01881,464,300,552,438,397,580
1658379839.11879,464,303,546,438,397,581
1658379839.21861,464,300,528,438,393,581
1658379839.31862,464,304,513,438,387,581
1658379839.41862,460,306,493,438,383,580
1658379839.5186,448,309,477,440,378,581
1658379839.6189,437,308,460,441,375,581
1658379839.71872,423,315,452,441,366,580
1658379839.8187,415,317,453,442,366,580
1658379839.91867,404,321,453,443,358,581
1658379840.01875,392,323,453,445,355,581
1658379840.11871,385,326,453,446,350,581
1658379840.2188,375,328,453,447,345,587
1658379840.31874,370,331,453,449,339,581
1658379840.41872,367,335,452,449,334,581
1658379840.51876,367,335,452,451,329,581
1658379840.61871,367,336,453,453,324,581
1658379840.71883,367,331,452,453,323,581
1658379840.81885,367,336,453,453,323,581
1658379840.91877,366,336,453,452,323,581
1658379841.01871,367,336,453,452,323,580
1658379841.11865,367,337,453,453,334,581
1658379841.21868,367,353,452,453,368,581
1658379841.31872,367,374,452,453,424,581
1658379841.41886,378,393,452,450,486,580
1658379841.51874,394,413,455,441,539,583
1658379841.61876,415,433,455,437,540,581
1658379841.71865,430,448,455,435,539,581
1658379841.81876,442,449,455,433,540,581
1658379841.91878,457,450,455,433,539,581
1658379842.01863,461,450,455,434,539,581
