timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658378289.30491,581,353,347,492,456,351
1658378289.4049,580,337,347,492,456,337
1658378289.50499,581,328,347,493,455,324
1658378289.60482,581,326,347,492,456,309
1658378289.70487,581,326,347,493,456,298
1658378289.80494,581,325,347,493,457,298
1658378289.90486,581,325,347,493,456,298
1658378290.00483,581,325,347,493,456,298
1658378290.1049,582,325,347,493,456,298
1658378290.20485,581,325,347,493,456,298
1658378290.30531,581,325,347,497,457,298
1658378290.40503,581,328,349,521,451,303
1658378290.50488,581,336,360,568,440,311
1658378290.60487,579,346,363,611,429,321
1658378290.70492,579,355,369,642,420,330
1658378290.80487,579,364,377,644,416,328
1658378290.90494,579,372,384,644,409,330
1658378291.00493,579,382,386,644,400,331
1658378291.10508,579,391,387,644,393,331
1658378291.20492,579,400,387,644,386,330
1658378291.30502,579,409,387,644,378,330
1658378291.40491,579,415,388,644,371,330
1658378291.5051,579,426,388,644,363,330
1658378291.60512,579,435,387,644,360,332
1658378291.70501,579,443,388,644,360,331
1658378291.80492,579,452,387,644,360,331
1658378291.9049,579,458,387,644,360,330
1658378292.00491,579,459,387,644,360,330
1658378292.10494,579,460,388,644,360,330
1658378292.20496,579,460,388,644,360,330
1658378292.30495,579,460,388,644,360,334
1658378292.40491,579,455,388,625,359,355
1658378292.50498,571,442,388,600,359,384
1658378292.60492,560,427,388,569,359,415
1658378292.70496,548,413,388,538,360,444
1658378292.80486,533,397,388,512,358,470
1658378292.90497,521,381,385,483,362,495
1658378293.00497,505,365,389,475,363,496
1658378293.10493,493,348,392,475,362,497
1658378293.20514,477,335,388,475,362,497
1658378293.30521,468,322,388,475,362,497
1658378293.40497,449,317,389,475,362,497
1658378293.50505,437,317,389,476,363,497
1658378293.60486,434,317,388,475,363,497
1658378293.7049,434,317,388,475,363,496
1658378293.8049,434,317,388,475,363,498
1658378293.90505,432,317,389,475,364,497
1658378294.00485,432,317,389,475,366,497
1658378294.10499,432,317,392,475,371,497
1658378294.20499,432,317,388,474,370,496
1658378294.30535,432,317,388,474,371,497
1658378294.40484,432,317,390,474,374,494
1658378294.50487,432,322,393,474,386,486
1658378294.60487,432,329,400,475,400,477
1658378294.70489,432,337,401,478,413,468
1658378294.80486,432,344,412,481,425,460
1658378294.90492,432,351,417,485,438,451
1658378295.00493,432,359,422,487,449,450
1658378295.10494,432,365,428,491,464,450
1658378295.20495,432,373,434,491,476,449
1658378295.305,432,380,441,491,489,449
1658378295.40532,432,389,447,491,494,450
1658378295.50494,432,391,453,491,493,449
1658378295.60491,432,396,453,491,494,449
1658378295.70494,432,396,455,491,493,450
1658378295.80502,432,396,455,491,493,450
1658378295.90489,432,396,455,491,493,450
1658378296.00492,432,397,455,491,491,449
1658378296.1049,432,397,455,491,493,449
1658378296.2049,432,396,455,491,493,449
1658378296.30486,432,396,453,491,493,447
1658378296.40491,432,400,443,500,492,436
1658378296.50495,415,409,417,518,479,416
1658378296.6049,387,417,382,541,464,396
1658378296.70472,364,427,349,564,453,374
1658378296.80489,345,436,332,581,441,353
1658378296.90488,343,447,332,600,429,332
1658378297.00496,343,450,332,618,421,313
1658378297.10496,343,450,331,637,409,295
1658378297.20498,343,450,331,641,406,273
