timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658379777.41861,446,375,493,491,585,330
1658379777.51871,446,353,482,482,586,330
1658379777.61865,446,332,471,471,586,330
1658379777.71875,446,323,462,464,586,330
1658379777.81869,446,323,451,453,586,330
1658379777.91909,446,323,441,453,586,330
1658379778.01874,446,323,432,453,586,330
1658379778.11869,446,322,429,453,585,330
1658379778.21911,446,322,429,453,586,330
1658379778.3186,446,323,429,453,586,331
1658379778.41868,446,323,429,453,585,330
1658379778.51861,446,322,423,446,585,331
1658379778.61869,441,336,417,431,586,328
1658379778.71876,430,349,404,415,585,330
1658379778.81876,423,362,396,400,586,329
1658379778.91861,421,373,384,387,586,328
1658379779.0187,414,384,375,373,586,325
1658379779.11879,403,388,364,371,586,322
1658379779.21864,396,390,355,371,586,320
1658379779.3187,390,390,351,371,586,318
1658379779.41863,386,390,351,371,586,317
1658379779.51866,382,390,351,371,586,314
1658379779.61878,375,390,351,371,586,313
1658379779.71872,367,391,351,371,586,313
1658379779.81863,361,390,351,371,586,312
1658379779.91869,354,390,351,371,586,312
1658379780.01869,345,391,351,371,586,312
1658379780.11859,345,390,351,371,586,312
1658379780.21872,345,391,351,371,586,312
1658379780.31869,345,391,351,371,585,311
1658379780.41901,345,390,351,371,586,312
1658379780.51865,345,391,351,370,586,309
1658379780.61876,345,393,347,360,586,299
1658379780.71857,345,400,340,351,586,291
1658379780.8188,345,403,336,343,586,284
1658379780.91865,345,409,331,334,586,275
1658379781.01869,345,414,325,324,586,267
1658379781.1187,345,416,321,317,585,259
1658379781.21866,345,423,318,308,586,251
1658379781.31858,345,426,313,301,586,247
1658379781.41872,345,431,309,300,586,246
1658379781.51872,345,435,306,299,586,246
1658379781.61866,345,440,303,299,586,247
1658379781.7187,345,444,303,300,586,246
1658379781.81862,345,447,303,299,586,246
1658379781.91859,345,451,304,299,585,246
1658379782.01869,345,452,303,300,586,246
1658379782.11871,345,452,304,300,585,246
1658379782.2187,345,455,303,299,586,246
1658379782.31871,345,452,303,299,586,246
1658379782.41871,345,452,304,299,586,246
1658379782.51868,345,452,304,303,586,246
1658379782.61865,345,452,303,322,586,254
1658379782.71872,345,445,303,356,586,269
1658379782.81861,345,437,306,392,586,284
1658379782.91874,345,431,307,425,586,299
1658379783.01868,345,424,306,461,585,314
1658379783.11877,345,416,309,491,585,329
1658379783.21882,345,409,309,499,583,349
1658379783.31872,345,403,312,497,585,357
1658379783.41867,345,396,312,498,585,360
1658379783.51859,345,388,317,497,585,359
1658379783.61869,345,380,318,497,585,358
1658379783.71867,345,374,320,497,585,360
1658379783.81867,345,368,324,497,585,360
1658379783.91865,352,360,326,497,585,360
1658379784.01888,352,351,330,497,585,359
1658379784.11873,352,347,331,497,585,358
1658379784.21864,352,346,335,497,585,360
1658379784.31875,352,346,331,497,585,360
1658379784.41876,352,346,331,497,585,360
1658379784.51864,352,346,331,495,584,359
1658379784.6186,352,347,331,465,583,353
1658379784.71862,352,347,333,419,586,342
1658379784.81863,352,351,338,372,586,330
1658379784.9187,349,355,339,334,586,320
1658379785.01872,341,358,343,328,586,310
1658379785.11863,330,363,344,328,586,298
1658379785.21865,320,368,345,328,586,287
1658379785.31874,312,370,347,324,586,275
1658379785.4187,308,376,349,328,586,265
