timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380466.0878,390,340,437,491,393,373
1658380466.18781,390,340,445,491,394,374
1658380466.28776,390,340,452,491,394,373
1658380466.38826,390,340,460,491,394,373
1658380466.48798,390,340,466,491,394,374
1658380466.58775,390,340,473,491,393,374
1658380466.68779,390,340,478,491,393,374
1658380466.78781,390,340,479,491,394,374
1658380466.88782,390,340,480,491,394,374
1658380466.98783,390,340,480,491,394,373
1658380467.08786,387,341,480,491,399,374
1658380467.1878,387,358,480,491,443,374
1658380467.28796,387,382,482,487,510,374
1658380467.38781,397,412,485,478,592,374
1658380467.48785,414,439,491,465,658,373
1658380467.58781,427,464,493,459,659,374
1658380467.68785,442,491,493,458,659,374
1658380467.78788,456,517,494,455,656,374
1658380467.88781,472,542,496,450,657,373
1658380467.98776,473,546,499,445,657,374
1658380468.08779,477,546,499,441,656,374
1658380468.1878,477,546,501,435,657,374
1658380468.28777,477,546,503,431,656,374
1658380468.38779,477,546,504,426,657,374
1658380468.48781,477,546,506,421,656,373
1658380468.58781,477,546,506,416,657,374
1658380468.68791,477,546,507,411,657,373
1658380468.78791,477,546,506,411,656,374
1658380468.88792,477,546,507,410,657,374
1658380468.98818,477,546,506,411,657,374
1658380469.08781,477,546,507,409,655,374
1658380469.18773,477,538,507,393,630,374
1658380469.28783,477,520,506,375,583,374
1658380469.3878,477,500,503,361,533,374
1658380469.48778,477,480,499,345,487,374
1658380469.58783,481,458,491,347,468,374
1658380469.68779,487,440,487,344,474,374
1658380469.78785,493,424,485,344,474,374
1658380469.8878,493,404,480,344,474,374
1658380469.98787,494,386,477,344,474,374
1658380470.08773,493,368,471,344,474,374
1658380470.1879,496,363,469,344,474,374
1658380470.2879,501,363,463,344,474,374
1658380470.38789,502,363,461,344,474,374
1658380470.48784,503,363,455,344,474,374
1658380470.58792,502,363,451,344,474,374
1658380470.68787,502,363,447,344,474,374
1658380470.78782,502,363,447,344,474,374
1658380470.88783,502,363,447,344,474,374
1658380470.9879,503,363,447,344,474,374
1658380471.08775,502,363,447,344,474,374
1658380471.18819,502,365,445,345,468,373
1658380471.28782,502,370,444,356,453,374
1658380471.38783,502,378,445,371,428,374
1658380471.48768,502,384,443,384,404,374
1658380471.58781,493,391,441,398,384,374
1658380471.68784,479,397,441,409,366,374
1658380471.78791,472,404,440,424,347,374
1658380471.88792,461,411,439,435,329,374
1658380471.98776,454,417,439,445,312,374
1658380472.08779,451,424,438,456,294,374
1658380472.18777,451,431,438,468,289,374
1658380472.28779,451,436,437,478,288,374
1658380472.38777,451,444,435,480,288,374
1658380472.48778,451,450,434,480,288,374
1658380472.5879,451,458,434,480,288,374
1658380472.68776,451,458,435,480,288,374
1658380472.78778,451,466,434,480,288,374
1658380472.88779,451,466,434,480,288,374
1658380472.98772,451,466,434,480,288,374
1658380473.0878,451,466,434,480,288,374
1658380473.18778,449,466,436,480,288,374
1658380473.28783,423,467,440,479,288,374
1658380473.38784,400,468,450,480,288,374
1658380473.48796,377,467,461,480,288,374
1658380473.58775,361,467,470,480,288,374
1658380473.68774,357,468,478,480,288,374
1658380473.7878,356,468,482,481,288,374
1658380473.8879,356,470,482,481,288,374
1658380473.98785,357,470,482,480,288,374
