timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658378548.22204,520,415,477,378,480,366
1658378548.32203,520,412,477,381,481,365
1658378548.42215,520,408,477,383,481,365
1658378548.52213,520,406,477,385,481,366
1658378548.62207,520,403,477,389,481,365
1658378548.72209,520,401,477,393,481,366
1658378548.82225,520,401,477,395,481,366
1658378548.92218,520,401,477,394,481,366
1658378549.02208,520,401,477,394,481,366
1658378549.12218,520,401,477,395,480,366
1658378549.22196,520,401,474,395,481,366
1658378549.322,520,395,470,394,480,364
1658378549.42208,520,384,456,386,476,360
1658378549.52209,513,375,443,379,475,355
1658378549.6221,505,367,429,371,473,351
1658378549.72211,500,357,417,362,468,342
1658378549.8221,496,348,402,356,468,337
1658378549.92208,489,337,388,345,464,330
1658378550.02213,486,329,374,338,460,326
1658378550.1221,479,328,360,330,458,325
1658378550.22214,475,328,346,322,454,325
1658378550.32212,469,328,332,322,454,325
1658378550.42238,461,328,319,322,451,325
1658378550.52223,456,328,314,322,443,325
1658378550.6222,456,328,314,322,441,325
1658378550.72204,456,328,314,322,441,325
1658378550.82204,456,328,314,322,441,325
1658378550.92226,456,328,314,322,436,325
1658378551.02198,456,328,314,322,433,325
1658378551.12199,456,328,314,322,435,325
1658378551.22198,456,328,314,322,435,325
1658378551.32214,454,328,314,328,435,318
1658378551.42199,442,328,314,344,435,311
1658378551.5221,432,328,317,363,434,301
1658378551.62206,421,328,318,383,436,292
1658378551.72205,409,328,320,399,437,287
1658378551.82199,394,328,323,417,440,276
1658378551.92209,387,328,325,436,441,268
1658378552.02226,387,328,325,453,446,259
1658378552.12227,387,328,325,470,446,252
1658378552.22215,387,328,325,487,448,245
1658378552.32214,387,328,325,490,449,243
1658378552.4224,387,328,325,490,452,243
1658378552.5221,387,328,325,491,455,242
1658378552.62206,387,328,325,491,458,243
1658378552.7227,387,328,325,490,458,242
1658378552.82206,387,328,324,490,464,242
1658378552.92207,387,328,325,490,463,242
1658378553.02206,387,328,325,491,463,242
1658378553.12206,387,328,325,491,463,242
1658378553.2225,387,328,325,490,463,242
1658378553.32209,387,328,324,491,461,244
1658378553.42212,387,328,325,490,454,254
1658378553.52207,387,328,325,490,441,275
1658378553.62215,387,329,325,489,432,291
1658378553.72221,387,329,325,487,423,311
1658378553.82209,387,330,325,484,412,327
1658378553.92212,387,330,325,482,403,346
1658378554.02205,387,331,325,479,392,363
1658378554.12205,387,332,325,476,386,379
1658378554.2221,387,332,325,473,384,396
1658378554.32205,387,333,325,471,384,415
1658378554.42208,387,335,325,467,382,433
1658378554.52206,387,336,325,465,383,447
1658378554.62209,387,336,323,460,383,448
1658378554.72205,387,337,325,458,384,448
1658378554.82201,387,337,325,454,383,448
1658378554.92204,387,337,325,453,383,448
1658378555.02204,387,339,325,452,384,448
1658378555.12214,387,339,325,451,383,448
1658378555.22234,387,339,325,451,384,448
1658378555.32234,387,340,325,452,384,448
1658378555.422,390,350,335,452,384,450
1658378555.5221,406,365,353,453,398,456
1658378555.62219,421,383,372,460,412,460
1658378555.72201,441,397,389,465,422,468
1658378555.82209,458,414,406,470,437,472
1658378555.9221,474,431,423,478,448,477
1658378556.02201,493,445,440,481,458,481
1658378556.12203,512,462,459,487,471,487
1658378556.22208,531,478,474,491,483,490
