timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380166.05455,430,363,378,391,672,313
1658380166.15454,430,363,378,392,672,309
1658380166.25461,430,362,378,392,672,299
1658380166.35458,430,363,378,392,671,292
1658380166.45464,430,363,378,392,671,287
1658380166.55456,430,362,378,392,672,287
1658380166.65469,430,362,378,392,672,287
1658380166.75452,430,362,378,392,672,287
1658380166.85456,430,363,378,392,671,287
1658380166.95474,430,362,378,392,672,287
1658380167.05462,430,363,378,391,672,287
1658380167.1547,430,363,385,390,660,287
1658380167.25453,430,366,396,389,637,287
1658380167.35453,435,370,408,384,604,286
1658380167.45454,438,379,422,378,577,285
1658380167.55462,442,379,437,371,545,284
1658380167.65459,446,380,450,366,520,284
1658380167.75459,449,376,455,359,492,284
1658380167.85464,454,377,455,352,464,284
1658380167.95469,458,381,453,349,446,282
1658380168.05454,462,380,455,343,451,282
1658380168.15469,465,380,455,334,452,281
1658380168.25453,467,380,455,328,451,281
1658380168.35461,467,380,455,321,452,282
1658380168.45462,467,380,455,318,452,281
1658380168.55456,467,380,455,308,452,283
1658380168.65463,467,380,455,302,452,281
1658380168.75451,467,380,455,302,452,282
1658380168.85459,467,380,455,302,452,281
1658380168.95458,467,380,455,302,452,282
1658380169.05459,467,380,455,302,452,282
1658380169.15583,467,380,455,302,446,282
1658380169.25457,467,379,451,304,428,287
1658380169.35457,468,370,442,312,399,300
1658380169.45457,472,362,432,323,367,312
1658380169.55459,477,353,421,337,339,326
1658380169.65457,479,345,412,348,312,338
1658380169.75456,482,337,400,356,295,350
1658380169.85474,482,329,393,364,296,362
1658380169.9546,482,321,383,373,295,371
1658380170.05458,482,311,374,381,295,371
1658380170.15464,482,306,368,386,294,371
1658380170.25459,482,306,368,386,295,371
1658380170.35466,482,306,368,386,292,371
1658380170.45461,482,306,368,386,295,371
1658380170.55455,482,306,368,386,295,371
1658380170.65459,482,306,368,386,295,371
1658380170.75457,482,306,368,386,295,371
1658380170.85458,482,306,368,386,294,371
1658380170.95476,482,306,368,386,295,371
1658380171.05462,482,306,368,386,295,371
1658380171.15449,482,310,368,386,294,371
1658380171.25455,482,337,368,384,294,371
1658380171.35457,482,380,368,376,297,373
1658380171.4548,482,418,368,366,300,374
1658380171.55463,481,459,368,357,306,373
1658380171.65479,474,499,368,347,312,374
1658380171.75467,464,539,368,336,318,376
1658380171.85479,451,579,368,326,323,378
1658380171.9548,443,621,368,319,327,376
1658380172.05456,436,659,368,308,327,379
1658380172.15462,427,695,368,298,329,380
1658380172.25484,420,701,368,285,334,382
1658380172.35453,409,701,368,275,334,383
1658380172.45459,396,701,368,266,334,384
1658380172.55454,389,701,368,257,334,384
1658380172.65453,389,701,368,248,333,384
1658380172.75458,387,701,368,240,334,386
1658380172.85455,389,701,369,239,333,384
1658380172.95451,387,701,368,239,334,384
1658380173.0546,387,701,368,239,334,384
1658380173.15448,387,695,368,241,334,384
1658380173.25463,387,636,370,272,334,378
1658380173.35483,387,555,386,315,331,368
1658380173.45456,387,472,400,363,332,353
1658380173.55461,387,387,415,405,329,341
1658380173.65459,382,344,427,406,323,329
1658380173.75457,376,344,441,406,323,318
1658380173.85469,375,344,443,406,323,318
1658380173.95454,371,344,444,406,323,318
1658380174.05457,371,344,444,406,323,318
