timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1677764909.3105564,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764913.205754,600.0,600.0,600.0,800.0,800.0,1000.0
1677764915.2476645,1000.0,600.0,1000.0,800.0,800.0,800.0
1677764917.2630837,600.0,800.0,600.0,800.0,1000.0,600.0
1677764919.27638,800.0,800.0,1000.0,1000.0,1000.0,1000.0
1677764921.2909064,600.0,1000.0,800.0,800.0,1000.0,800.0
1677764924.614735,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764926.6469595,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764928.6613722,800.0,600.0,800.0,800.0,600.0,600.0
1677764930.6755354,600.0,1000.0,600.0,1000.0,600.0,800.0
1677764932.6954288,1000.0,600.0,800.0,1000.0,600.0,1000.0
1677764934.723996,1000.0,1000.0,600.0,1000.0,600.0,800.0
1677764936.7366307,600.0,600.0,800.0,1000.0,800.0,1000.0
1677764940.1289318,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764942.1545627,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764944.1695466,1000.0,600.0,800.0,800.0,800.0,600.0
1677764946.1843407,800.0,600.0,1000.0,600.0,800.0,800.0
1677764948.1978443,600.0,800.0,1000.0,600.0,600.0,1000.0
1677764951.5158305,600.0,800.0,600.0,600.0,1000.0,600.0
1677764953.549993,1000.0,600.0,1000.0,600.0,600.0,600.0
1677764955.5641625,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764959.1075647,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764961.1267982,600.0,1000.0,800.0,800.0,1000.0,800.0
1677764963.1439466,1000.0,800.0,800.0,800.0,1000.0,600.0
1677764965.1626246,1000.0,800.0,1000.0,1000.0,600.0,800.0
1677764967.210859,600.0,600.0,600.0,800.0,600.0,600.0
1677764969.2252266,600.0,600.0,600.0,800.0,1000.0,800.0
1677764971.239467,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764974.2672248,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764976.285348,800.0,1000.0,600.0,800.0,800.0,1000.0
1677764978.3046508,600.0,600.0,1000.0,600.0,1000.0,1000.0
1677764980.319064,800.0,1000.0,600.0,800.0,800.0,1000.0
1677764982.378538,800.0,800.0,800.0,600.0,1000.0,600.0
1677764984.3925967,600.0,600.0,1000.0,800.0,800.0,1000.0
1677764986.4064033,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764989.396577,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677764991.4273887,800.0,1000.0,600.0,600.0,1000.0,1000.0
1677764993.4401913,600.0,800.0,600.0,1000.0,800.0,800.0
1677764995.4555523,1000.0,800.0,1000.0,600.0,600.0,600.0
1677764998.5461254,600.0,1000.0,800.0,600.0,800.0,600.0
1677765000.5988188,1000.0,800.0,1000.0,800.0,800.0,1000.0
1677765002.6128442,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765004.6300926,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765006.6448116,1000.0,600.0,800.0,1000.0,1000.0,800.0
1677765008.670471,800.0,600.0,800.0,800.0,600.0,1000.0
1677765012.0465126,800.0,800.0,600.0,1000.0,800.0,1000.0
1677765014.067863,1000.0,600.0,600.0,800.0,1000.0,600.0
1677765016.0814512,1000.0,1000.0,600.0,1000.0,1000.0,800.0
1677765018.097426,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765020.112438,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765022.1263633,600.0,800.0,1000.0,1000.0,1000.0,800.0
1677765024.1414657,800.0,800.0,600.0,1000.0,600.0,600.0
1677765026.182071,800.0,600.0,1000.0,600.0,600.0,600.0
1677765028.1967838,800.0,1000.0,600.0,800.0,800.0,1000.0
1677765030.2105994,800.0,1000.0,600.0,1000.0,600.0,1000.0
1677765032.2262168,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765034.2403185,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765036.2653944,1000.0,800.0,1000.0,800.0,1000.0,1000.0
1677765038.2782178,600.0,1000.0,800.0,600.0,600.0,1000.0
1677765041.5956483,1000.0,600.0,1000.0,1000.0,600.0,800.0
1677765043.6278086,600.0,800.0,600.0,600.0,800.0,600.0
1677765045.64135,600.0,1000.0,600.0,600.0,1000.0,1000.0
1677765048.5825145,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765050.6588368,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765052.9512768,1000.0,600.0,800.0,1000.0,1000.0,1000.0
1677765054.9731007,800.0,800.0,600.0,800.0,600.0,600.0
1677765056.9873474,800.0,600.0,800.0,1000.0,600.0,1000.0
1677765059.001454,600.0,600.0,600.0,600.0,600.0,600.0
1677765061.016518,600.0,600.0,1000.0,600.0,600.0,600.0
1677765064.2393286,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
