timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380437.7879,455,331,376,359,482,403
1658380437.88779,462,328,376,359,483,403
1658380437.98798,468,322,376,359,482,404
1658380438.08783,472,321,376,359,482,404
1658380438.18779,479,321,376,359,482,405
1658380438.28784,484,320,376,359,482,404
1658380438.38797,485,320,375,360,482,403
1658380438.48778,484,321,375,360,482,405
1658380438.58785,484,321,376,359,482,405
1658380438.68787,485,320,376,360,482,404
1658380438.78813,484,322,376,359,482,412
1658380438.88789,482,331,376,360,482,430
1658380438.98781,460,352,376,360,478,456
1658380439.08852,413,373,376,359,472,481
1658380439.18781,368,395,376,359,467,505
1658380439.28782,344,401,376,360,459,536
1658380439.38783,341,401,375,360,453,561
1658380439.48781,341,401,375,359,449,580
1658380439.5878,340,401,376,360,442,613
1658380439.68823,341,401,375,360,437,638
1658380439.78779,340,401,376,360,432,664
1658380439.88787,340,401,376,361,432,691
1658380439.98789,340,401,375,360,432,718
1658380440.08782,341,401,376,360,432,743
1658380440.18787,341,401,376,361,432,765
1658380440.28784,340,401,376,361,432,768
1658380440.38784,340,401,376,360,432,768
1658380440.48775,341,401,376,361,432,768
1658380440.58783,340,401,376,360,432,768
1658380440.68793,341,401,376,360,432,768
1658380440.78796,340,401,375,360,432,760
1658380440.88796,340,401,376,361,428,698
1658380440.9879,341,400,376,366,406,602
1658380441.08779,340,400,375,376,380,490
1658380441.18786,337,397,375,379,369,379
1658380441.28783,333,394,375,384,361,327
1658380441.38788,327,393,376,388,361,330
1658380441.48777,326,390,375,391,361,331
1658380441.58778,321,387,375,397,361,331
1658380441.68775,316,384,375,402,362,332
1658380441.78775,316,383,376,405,360,331
1658380441.88781,311,380,376,411,360,331
1658380441.98777,311,378,375,415,360,331
1658380442.08799,311,376,376,421,360,331
1658380442.18779,311,374,376,424,361,332
1658380442.28778,310,372,375,424,360,331
1658380442.38773,308,372,376,424,360,331
1658380442.48776,308,372,375,424,360,331
1658380442.58784,308,372,375,424,360,331
1658380442.68803,308,372,376,424,360,331
1658380442.78794,308,372,375,424,360,331
1658380442.88779,308,372,375,424,360,335
1658380442.98779,308,372,375,424,359,344
1658380443.08783,308,372,375,424,354,353
1658380443.18779,308,373,375,424,349,364
1658380443.28789,308,374,376,424,343,374
1658380443.38792,308,375,375,424,339,377
1658380443.48795,308,379,375,423,334,392
1658380443.58784,308,379,375,423,328,403
1658380443.68782,308,380,375,423,321,412
1658380443.78783,308,383,375,424,317,421
1658380443.88811,308,384,376,424,315,430
1658380443.98791,308,384,376,424,310,439
1658380444.08793,308,384,375,423,307,450
1658380444.18781,308,383,375,423,308,460
1658380444.2878,308,384,375,423,307,464
1658380444.38783,309,385,375,424,307,464
1658380444.4878,308,385,376,423,307,464
1658380444.58781,308,385,376,423,307,464
1658380444.68782,308,385,375,423,307,464
1658380444.78783,308,385,375,423,307,464
1658380444.88772,309,386,376,423,307,459
1658380444.9878,320,397,375,424,307,435
1658380445.08782,344,409,375,431,305,407
1658380445.18786,366,423,376,438,310,384
1658380445.2878,382,434,375,446,314,360
1658380445.3878,387,447,376,450,317,335
1658380445.48794,387,458,375,458,323,317
1658380445.58779,389,471,375,465,328,317
1658380445.68775,390,480,375,470,331,317
1658380445.78774,390,481,375,470,334,317
