timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380053.02851,309,366,376,367,324,417
1658380053.12838,309,365,376,367,324,423
1658380053.22842,309,365,375,367,324,425
1658380053.32834,309,362,376,367,325,429
1658380053.42843,309,361,375,367,324,425
1658380053.52861,309,360,376,367,324,427
1658380053.62844,309,361,376,367,324,426
1658380053.72833,309,360,376,367,325,426
1658380053.82854,309,361,376,367,324,426
1658380053.92833,308,361,376,367,325,426
1658380054.02852,308,360,376,367,325,423
1658380054.12832,309,360,380,367,327,408
1658380054.22862,309,360,386,367,334,384
1658380054.32876,309,360,396,367,345,356
1658380054.42843,309,361,401,366,354,336
1658380054.5283,316,361,409,366,364,313
1658380054.62842,321,361,417,364,375,288
1658380054.72841,326,361,425,362,384,267
1658380054.82851,333,362,433,362,393,249
1658380054.92845,335,365,440,361,402,248
1658380055.02846,343,362,447,361,409,249
1658380055.12841,345,362,456,361,412,248
1658380055.2284,354,361,464,361,412,247
1658380055.32854,354,361,470,361,412,248
1658380055.42845,354,361,477,361,412,248
1658380055.52854,354,361,485,361,412,247
1658380055.62843,354,360,491,361,412,248
1658380055.72855,354,360,493,361,412,248
1658380055.82847,354,360,493,361,412,249
1658380055.92841,354,361,493,361,412,249
1658380056.02853,354,360,493,361,411,249
1658380056.12833,346,361,502,361,411,264
1658380056.22854,331,360,514,363,411,285
1658380056.32833,305,359,528,366,408,309
1658380056.42848,288,356,536,371,400,328
1658380056.52843,268,353,551,378,393,330
1658380056.62844,247,350,564,382,392,330
1658380056.72841,226,347,567,385,386,331
1658380056.82842,206,344,567,394,381,330
1658380056.92835,194,340,567,400,376,330
1658380057.0285,192,337,567,403,376,330
1658380057.12828,192,334,567,407,367,330
1658380057.22858,192,331,567,414,365,330
1658380057.32851,192,328,567,414,358,330
1658380057.42834,192,324,567,414,354,331
1658380057.52835,192,321,567,414,355,330
1658380057.62841,192,318,567,414,356,332
1658380057.72895,192,317,567,414,355,330
1658380057.82844,192,318,572,414,355,330
1658380057.92846,192,318,567,414,356,330
1658380058.02834,192,318,567,415,356,330
1658380058.1284,192,324,566,426,367,330
1658380058.22844,193,338,564,446,399,330
1658380058.32851,192,357,558,461,430,329
1658380058.42853,192,373,553,478,464,326
1658380058.52848,199,391,548,494,493,322
1658380058.62852,207,405,545,512,528,319
1658380058.7284,213,426,540,525,538,318
1658380058.82844,214,443,534,545,536,313
1658380058.92841,214,447,526,568,533,310
1658380059.02844,215,447,521,583,533,309
1658380059.12841,214,447,514,600,533,303
1658380059.2284,214,447,509,622,533,299
1658380059.32832,214,447,504,622,532,298
1658380059.42856,214,447,499,622,532,292
1658380059.52833,214,447,493,622,533,291
1658380059.62842,214,447,488,622,532,288
1658380059.7283,214,447,488,622,532,287
1658380059.8284,214,447,488,622,532,287
1658380059.92847,214,447,488,622,532,287
1658380060.02834,214,447,488,622,533,288
1658380060.1284,215,449,483,622,532,287
1658380060.22841,224,453,477,617,528,291
1658380060.32835,245,458,470,611,525,298
1658380060.42842,270,462,464,602,519,303
1658380060.52849,290,468,455,595,517,309
1658380060.62847,315,474,450,585,512,317
1658380060.7286,335,479,443,584,506,325
1658380060.82846,357,484,436,583,506,330
1658380060.92841,377,489,428,583,501,338
