timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1677765859.7059193,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765861.7680216,1000.0,800.0,1000.0,800.0,600.0,800.0
1677765863.7827055,800.0,800.0,1000.0,800.0,1000.0,600.0
1677765867.3867788,1000.0,600.0,1000.0,800.0,800.0,800.0
1677765869.408958,600.0,1000.0,1000.0,1000.0,600.0,800.0
1677765871.4235291,600.0,800.0,1000.0,600.0,600.0,800.0
1677765873.4372745,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765875.4518077,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765877.4837089,1000.0,1000.0,800.0,1000.0,800.0,1000.0
1677765879.4984355,1000.0,1000.0,1000.0,1000.0,800.0,1000.0
1677765881.512318,800.0,800.0,600.0,600.0,600.0,1000.0
1677765883.5320055,800.0,1000.0,800.0,1000.0,800.0,800.0
1677765885.5452666,600.0,600.0,600.0,800.0,800.0,800.0
1677765888.8918686,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765890.9059544,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765892.920914,1000.0,600.0,1000.0,600.0,800.0,800.0
1677765894.9316766,1000.0,600.0,1000.0,1000.0,600.0,1000.0
1677765896.9450312,800.0,600.0,800.0,800.0,800.0,800.0
1677765898.9595292,1000.0,1000.0,1000.0,1000.0,800.0,1000.0
1677765901.1021996,1000.0,800.0,800.0,600.0,1000.0,600.0
1677765903.1148515,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765905.1293666,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765907.1420329,1000.0,800.0,800.0,1000.0,800.0,1000.0
1677765909.1582816,1000.0,800.0,1000.0,1000.0,800.0,600.0
1677765911.2098653,600.0,800.0,600.0,800.0,1000.0,800.0
1677765914.4446218,1000.0,1000.0,1000.0,600.0,600.0,1000.0
1677765916.4628937,1000.0,800.0,800.0,600.0,600.0,1000.0
1677765918.477594,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765920.4937582,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765922.5462096,1000.0,800.0,1000.0,600.0,800.0,1000.0
1677765924.5613968,600.0,600.0,800.0,800.0,800.0,800.0
1677765926.5761583,1000.0,800.0,800.0,600.0,1000.0,600.0
1677765928.5900106,1000.0,800.0,600.0,600.0,1000.0,600.0
1677765930.6348538,1000.0,1000.0,800.0,600.0,600.0,1000.0
1677765932.8156047,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765934.8285549,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765936.8424158,600.0,600.0,1000.0,800.0,1000.0,600.0
1677765938.8580966,1000.0,600.0,1000.0,1000.0,800.0,800.0
1677765940.8778298,800.0,600.0,1000.0,800.0,600.0,1000.0
1677765942.8943157,1000.0,1000.0,800.0,800.0,1000.0,800.0
1677765944.9399211,800.0,1000.0,1000.0,800.0,600.0,600.0
1677765946.9533827,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765948.9775183,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765951.0260873,600.0,1000.0,600.0,800.0,1000.0,800.0
1677765953.0403366,600.0,600.0,800.0,800.0,1000.0,600.0
1677765956.2717764,1000.0,1000.0,800.0,600.0,600.0,600.0
1677765958.2971792,800.0,800.0,600.0,800.0,800.0,1000.0
1677765960.3106103,1000.0,800.0,1000.0,600.0,1000.0,1000.0
1677765962.3251019,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765964.3376322,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765966.3527722,800.0,1000.0,800.0,800.0,1000.0,800.0
1677765968.367166,800.0,600.0,800.0,800.0,600.0,800.0
1677765970.4084961,1000.0,600.0,600.0,1000.0,1000.0,600.0
1677765972.4228976,600.0,600.0,600.0,1000.0,800.0,1000.0
1677765974.4359381,1000.0,800.0,800.0,1000.0,800.0,600.0
1677765976.4484746,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765978.4626925,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765980.5270398,1000.0,600.0,1000.0,800.0,800.0,800.0
1677765982.540925,1000.0,600.0,1000.0,1000.0,800.0,600.0
1677765984.5556374,1000.0,600.0,1000.0,1000.0,600.0,1000.0
1677765986.6157668,600.0,600.0,600.0,600.0,600.0,600.0
1677765988.6274183,600.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765991.6587114,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765993.6843743,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1677765995.701625,800.0,1000.0,1000.0,1000.0,800.0,1000.0
1677765997.7228758,800.0,800.0,1000.0,800.0,600.0,600.0
1677765999.7403238,800.0,800.0,600.0,600.0,600.0,1000.0
1677766001.753819,800.0,600.0,600.0,800.0,800.0,800.0
1677766004.4869988,1000.0,600.0,800.0,600.0,600.0,1000.0
1677766006.5084832,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
