timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1677766882.6414063,500.0,500.0,500.0,500.0,500.0,500.0
1677766884.667149,549.0,325.0,578.0,434.0,356.0,739.0
1677766886.6955044,747.0,680.0,653.0,380.0,625.0,374.0
1677766888.7101195,316.0,431.0,550.0,348.0,655.0,374.0
1677766890.7727919,169.0,334.0,344.0,524.0,492.0,726.0
1677766892.7833753,504.0,391.0,489.0,438.0,571.0,502.0
1677766894.798247,504.0,391.0,489.0,438.0,571.0,502.0
1677766896.8136473,500.0,500.0,500.0,500.0,500.0,500.0
1677766898.8675363,305.0,564.0,303.0,404.0,374.0,697.0
1677766900.8814363,181.0,639.0,447.0,333.0,689.0,298.0
1677766902.895628,745.0,374.0,569.0,530.0,398.0,449.0
1677766904.9062953,441.0,524.0,451.0,350.0,625.0,477.0
1677766908.189016,169.0,639.0,522.0,649.0,617.0,786.0
1677766910.2177305,169.0,639.0,522.0,649.0,617.0,786.0
1677766912.22922,500.0,500.0,500.0,500.0,500.0,500.0
1677766914.2437432,588.0,449.0,671.0,586.0,570.0,507.0
1677766916.2583146,747.0,658.0,455.0,344.0,610.0,340.0
1677766918.2731326,442.0,404.0,616.0,610.0,484.0,477.0
1677766921.4626288,395.0,303.0,336.0,694.0,687.0,428.0
1677766923.4814525,759.0,686.0,690.0,592.0,328.0,388.0
1677766925.4955518,759.0,686.0,690.0,592.0,328.0,388.0
1677766928.6832774,500.0,500.0,500.0,500.0,500.0,500.0
1677766930.6978486,645.0,522.0,447.0,373.0,450.0,546.0
1677766932.7124093,674.0,573.0,530.0,640.0,502.0,717.0
1677766936.069883,243.0,551.0,342.0,395.0,632.0,761.0
1677766938.815812,188.0,391.0,344.0,622.0,424.0,369.0
1677766940.8343234,669.0,459.0,655.0,608.0,516.0,297.0
1677766942.8484313,669.0,459.0,655.0,608.0,516.0,297.0
1677766944.8615522,500.0,500.0,500.0,500.0,500.0,500.0
1677766946.8766084,238.0,658.0,311.0,395.0,553.0,704.0
1677766948.8893259,796.0,314.0,470.0,406.0,548.0,331.0
1677766950.9033499,349.0,584.0,519.0,471.0,458.0,788.0
1677766952.929248,185.0,538.0,453.0,432.0,622.0,462.0
1677766954.9463856,313.0,548.0,465.0,477.0,706.0,691.0
1677766956.960328,313.0,548.0,465.0,477.0,706.0,691.0
1677766958.9742677,500.0,500.0,500.0,500.0,500.0,500.0
1677766960.987782,420.0,561.0,404.0,604.0,643.0,722.0
1677766963.0023806,719.0,550.0,391.0,595.0,527.0,522.0
1677766965.048969,658.0,607.0,659.0,401.0,470.0,729.0
1677766968.4707541,519.0,569.0,466.0,619.0,664.0,785.0
1677766970.4858723,266.0,676.0,429.0,487.0,336.0,475.0
1677766972.5011086,266.0,676.0,429.0,487.0,336.0,475.0
1677766974.515744,500.0,500.0,500.0,500.0,500.0,500.0
1677766976.5298214,380.0,472.0,303.0,308.0,546.0,493.0
1677766978.5873213,688.0,674.0,365.0,405.0,452.0,323.0
1677766980.6018012,540.0,628.0,295.0,586.0,537.0,492.0
1677766983.919309,666.0,537.0,475.0,639.0,356.0,539.0
1677766985.932873,357.0,421.0,508.0,494.0,403.0,544.0
1677766989.2652664,357.0,421.0,508.0,494.0,403.0,544.0
1677766991.3134794,500.0,500.0,500.0,500.0,500.0,500.0
1677766993.3270407,581.0,689.0,575.0,693.0,705.0,779.0
1677766995.3407815,287.0,383.0,680.0,645.0,319.0,353.0
1677766997.3553295,347.0,314.0,343.0,645.0,528.0,646.0
1677766999.3764405,207.0,391.0,344.0,486.0,529.0,332.0
1677767001.4500432,594.0,657.0,537.0,595.0,597.0,636.0
1677767003.4628754,594.0,657.0,537.0,595.0,597.0,636.0
1677767005.4789968,500.0,500.0,500.0,500.0,500.0,500.0
1677767007.5129414,564.0,577.0,667.0,665.0,499.0,417.0
1677767009.5264344,719.0,295.0,604.0,331.0,424.0,502.0
1677767011.5393434,277.0,464.0,618.0,372.0,548.0,754.0
1677767014.756477,703.0,454.0,622.0,441.0,656.0,653.0
1677767016.7982337,346.0,427.0,446.0,686.0,463.0,407.0
1677767020.0524597,346.0,427.0,446.0,686.0,463.0,407.0
1677767022.0667906,500.0,500.0,500.0,500.0,500.0,500.0
1677767024.0855696,329.0,514.0,601.0,556.0,569.0,576.0
1677767026.0999153,360.0,418.0,400.0,576.0,623.0,301.0
1677767028.119714,350.0,358.0,441.0,449.0,476.0,383.0
1677767030.13619,265.0,517.0,306.0,485.0,661.0,414.0
1677767032.1835546,814.0,348.0,630.0,610.0,532.0,707.0
1677767034.2027986,814.0,348.0,630.0,610.0,532.0,707.0
