timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1677765385.9689593,536.0,631.0,371.0,498.0,670.0,645.0
1677765386.0690184,537.0,631.0,371.0,497.0,670.0,645.0
1677765386.1690953,537.0,631.0,371.0,498.0,670.0,645.0
1677765386.2690012,537.0,631.0,371.0,497.0,670.0,645.0
1677765386.369071,537.0,631.0,372.0,498.0,670.0,645.0
1677765386.4691942,537.0,631.0,371.0,498.0,670.0,645.0
1677765386.569171,537.0,631.0,372.0,498.0,670.0,645.0
1677765386.6691701,537.0,631.0,371.0,495.0,670.0,645.0
1677765386.769049,537.0,631.0,371.0,497.0,670.0,645.0
1677765386.8692257,537.0,631.0,371.0,498.0,670.0,645.0
1677765386.9691758,537.0,631.0,371.0,498.0,670.0,645.0
1677765387.0691464,537.0,631.0,372.0,498.0,670.0,645.0
1677765387.1691036,537.0,631.0,371.0,498.0,670.0,646.0
1677765387.269048,537.0,631.0,371.0,498.0,670.0,645.0
1677765387.3692472,537.0,631.0,371.0,497.0,670.0,646.0
1677765387.469145,537.0,631.0,371.0,498.0,670.0,646.0
1677765387.5690877,536.0,631.0,371.0,498.0,670.0,646.0
1677765387.6691048,537.0,631.0,371.0,498.0,670.0,645.0
1677765387.7692096,536.0,631.0,371.0,497.0,670.0,646.0
1677765387.8690355,537.0,631.0,371.0,497.0,670.0,645.0
1677765387.969066,537.0,631.0,371.0,497.0,670.0,645.0
1677765388.0690956,537.0,631.0,371.0,497.0,670.0,646.0
1677765388.1690922,537.0,631.0,371.0,497.0,670.0,645.0
1677765388.269063,537.0,631.0,371.0,497.0,670.0,645.0
1677765388.36907,537.0,631.0,371.0,498.0,670.0,645.0
1677765388.4691477,537.0,631.0,371.0,497.0,670.0,645.0
1677765388.569094,537.0,631.0,372.0,497.0,670.0,645.0
1677765388.6691532,537.0,631.0,371.0,498.0,670.0,645.0
1677765388.7690377,537.0,631.0,371.0,497.0,670.0,645.0
1677765388.8690898,537.0,631.0,372.0,497.0,670.0,645.0
1677765388.9691074,537.0,631.0,371.0,497.0,670.0,645.0
1677765389.0690753,537.0,631.0,372.0,497.0,670.0,645.0
1677765389.1691318,537.0,631.0,371.0,498.0,670.0,645.0
1677765389.269099,537.0,631.0,371.0,497.0,670.0,645.0
1677765389.3690665,537.0,631.0,372.0,498.0,670.0,645.0
1677765389.4690459,537.0,631.0,371.0,498.0,670.0,645.0
1677765389.5691626,537.0,631.0,372.0,498.0,670.0,645.0
1677765389.6693244,537.0,626.0,373.0,497.0,670.0,639.0
1677765389.769004,537.0,616.0,384.0,497.0,654.0,623.0
1677765389.8691092,537.0,604.0,396.0,497.0,637.0,612.0
1677765389.9692097,537.0,592.0,407.0,498.0,620.0,597.0
1677765390.0690553,537.0,578.0,421.0,499.0,599.0,579.0
1677765390.169087,536.0,565.0,436.0,498.0,585.0,568.0
1677765390.269069,533.0,551.0,448.0,499.0,567.0,552.0
1677765390.369442,525.0,534.0,463.0,499.0,547.0,536.0
1677765390.46908,520.0,523.0,475.0,499.0,531.0,524.0
1677765390.5696204,514.0,511.0,487.0,499.0,512.0,510.0
1677765390.6690729,512.0,502.0,496.0,500.0,498.0,503.0
1677765390.7691033,512.0,501.0,496.0,500.0,498.0,502.0
1677765390.8691673,510.0,502.0,498.0,500.0,498.0,502.0
1677765390.9691029,510.0,501.0,498.0,500.0,498.0,502.0
1677765391.0690787,510.0,501.0,498.0,500.0,498.0,502.0
1677765391.1690555,510.0,501.0,498.0,500.0,498.0,502.0
1677765391.269093,510.0,501.0,498.0,500.0,498.0,501.0
1677765391.3690643,510.0,501.0,498.0,500.0,498.0,502.0
1677765391.469075,510.0,501.0,498.0,500.0,498.0,503.0
1677765391.569111,510.0,501.0,498.0,500.0,498.0,502.0
1677765391.6695783,511.0,500.0,499.0,497.0,496.0,508.0
1677765391.7690656,514.0,496.0,503.0,491.0,495.0,520.0
1677765391.869251,536.0,489.0,509.0,478.0,486.0,539.0
1677765391.969225,562.0,480.0,516.0,465.0,479.0,556.0
1677765392.0690975,576.0,474.0,522.0,453.0,473.0,575.0
1677765392.1690912,583.0,467.0,529.0,440.0,464.0,595.0
1677765392.2690804,583.0,437.0,547.0,388.0,464.0,674.0
1677765394.787964,583.0,437.0,547.0,388.0,464.0,675.0
1677765394.888123,583.0,441.0,548.0,387.0,464.0,652.0
1677765394.9883723,583.0,448.0,548.0,385.0,467.0,634.0
1677765395.0885375,583.0,471.0,551.0,378.0,489.0,580.0
1677765395.189467,583.0,496.0,556.0,367.0,515.0,517.0
1677765395.288309,583.0,517.0,558.0,362.0,526.0,471.0
1677765395.388395,583.0,543.0,561.0,356.0,547.0,408.0
1677765395.4883502,583.0,567.0,564.0,351.0,562.0,371.0
1677765395.5883577,583.0,588.0,567.0,344.0,582.0,312.0
1677765395.6882994,583.0,609.0,569.0,338.0,596.0,269.0
1677765395.7882729,583.0,616.0,569.0,337.0,612.0,259.0
1677765395.8882883,582.0,617.0,569.0,335.0,627.0,258.0
1677765395.988396,582.0,617.0,569.0,335.0,631.0,259.0
1677765396.0882578,582.0,617.0,569.0,335.0,631.0,260.0
1677765396.1883473,582.0,617.0,568.0,335.0,631.0,259.0
1677765396.288286,582.0,617.0,569.0,335.0,631.0,259.0
1677765396.388424,582.0,617.0,569.0,335.0,631.0,259.0
1677765396.488355,582.0,617.0,570.0,335.0,631.0,259.0
1677765396.588297,582.0,617.0,569.0,335.0,631.0,259.0
1677765396.6882813,582.0,617.0,569.0,335.0,631.0,259.0
1677765396.788328,582.0,617.0,569.0,335.0,631.0,258.0
1677765396.8882992,583.0,615.0,569.0,336.0,632.0,260.0
1677765396.989012,583.0,597.0,568.0,343.0,631.0,271.0
1677765397.0884147,582.0,561.0,558.0,371.0,631.0,298.0
1677765397.188446,582.0,522.0,545.0,401.0,631.0,318.0
1677765397.2882607,582.0,486.0,531.0,429.0,631.0,337.0
1677765397.3883092,582.0,447.0,518.0,459.0,632.0,366.0
1677765397.4882994,583.0,412.0,506.0,488.0,632.0,385.0
1677765397.5883372,582.0,394.0,493.0,518.0,633.0,391.0
1677765397.688437,582.0,394.0,478.0,547.0,633.0,391.0
1677765397.788235,582.0,395.0,472.0,559.0,632.0,391.0
1677765397.888253,582.0,395.0,472.0,559.0,632.0,391.0
1677765397.9883487,582.0,394.0,472.0,560.0,632.0,392.0
1677765398.0882995,582.0,394.0,472.0,559.0,632.0,392.0
1677765398.188811,583.0,394.0,472.0,559.0,632.0,391.0
1677765398.2883031,582.0,394.0,472.0,559.0,632.0,391.0
1677765398.388471,583.0,394.0,472.0,559.0,632.0,391.0
1677765398.488202,582.0,394.0,472.0,559.0,632.0,392.0
1677765398.588516,582.0,394.0,472.0,559.0,632.0,392.0
1677765398.68851,582.0,394.0,472.0,559.0,632.0,390.0
1677765398.7883968,582.0,394.0,472.0,559.0,632.0,391.0
1677765398.8882444,583.0,396.0,474.0,560.0,632.0,391.0
1677765398.9882536,576.0,406.0,487.0,563.0,632.0,392.0
1677765399.08843,541.0,433.0,520.0,573.0,636.0,391.0
1677765399.1884294,492.0,460.0,555.0,582.0,642.0,391.0
1677765399.2883244,435.0,488.0,590.0,590.0,646.0,392.0
1677765399.3882675,381.0,516.0,628.0,600.0,651.0,391.0
1677765399.4883401,326.0,-31204.0,664.0,611.0,655.0,391.0
1677765399.5905454,270.0,575.0,683.0,622.0,660.0,392.0
