timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380236.755,465,336,428,433,409,355
1658380236.85462,467,332,434,438,409,353
1658380236.95467,467,328,440,443,409,351
1658380237.05484,467,322,441,449,410,349
1658380237.15457,467,318,442,457,409,346
1658380237.25466,467,318,442,463,409,346
1658380237.3545,466,318,441,467,410,346
1658380237.45456,467,318,442,467,409,346
1658380237.55459,466,318,442,467,409,346
1658380237.65454,466,318,440,467,409,346
1658380237.75452,467,318,442,467,409,346
1658380237.85465,466,322,431,462,401,361
1658380237.9545,446,335,404,453,376,396
1658380238.05467,409,344,373,440,353,431
1658380238.15454,370,360,344,429,334,460
1658380238.25458,344,371,331,416,325,469
1658380238.35448,338,387,331,400,326,469
1658380238.45451,338,398,331,386,326,469
1658380238.55456,338,411,331,370,327,468
1658380238.65454,338,423,331,367,327,469
1658380238.75457,338,438,331,367,327,469
1658380238.85458,338,442,331,366,326,469
1658380238.95462,338,443,331,366,327,469
1658380239.05458,338,442,331,367,327,469
1658380239.15457,338,442,331,367,327,469
1658380239.25457,338,442,331,366,327,469
1658380239.35456,338,442,331,366,324,469
1658380239.4547,338,442,331,367,327,469
1658380239.55462,338,441,330,367,327,469
1658380239.65459,338,444,331,366,327,469
1658380239.75507,338,442,331,367,327,469
1658380239.85454,338,441,325,367,329,469
1658380239.95462,338,438,331,367,329,467
1658380240.05456,345,430,331,366,338,462
1658380240.15463,362,418,326,368,350,458
1658380240.25469,376,409,332,370,358,452
1658380240.35456,389,401,333,372,368,448
1658380240.45489,409,392,335,376,376,443
1658380240.55456,421,381,335,378,376,439
1658380240.65464,437,374,336,381,376,431
1658380240.75458,454,373,339,384,381,428
1658380240.85463,468,373,340,385,381,425
1658380240.95455,482,373,340,389,379,426
1658380241.05454,498,373,343,392,380,425
1658380241.15459,513,373,344,394,381,426
1658380241.25457,531,373,345,396,380,425
1658380241.35477,546,373,347,396,381,425
1658380241.4547,559,373,347,396,381,426
1658380241.55469,562,372,347,396,381,425
1658380241.65457,562,373,347,396,380,425
1658380241.75453,562,373,347,396,380,425
1658380241.85474,562,374,347,395,380,431
1658380241.95483,562,382,347,396,380,448
1658380242.05461,562,399,344,394,380,469
1658380242.15455,562,415,341,389,381,492
1658380242.25458,555,434,339,384,381,520
1658380242.35465,543,450,335,378,381,542
1658380242.4545,533,465,331,374,383,564
1658380242.55462,526,469,325,373,385,591
1658380242.6548,514,468,322,372,386,612
1658380242.7546,505,469,322,373,386,635
1658380242.85453,495,469,322,373,389,658
1658380242.9547,486,469,322,373,389,683
1658380243.05479,477,469,322,372,390,708
1658380243.15475,469,469,323,372,391,732
1658380243.25474,456,469,322,372,393,750
1658380243.3547,453,467,323,372,395,751
1658380243.45476,452,470,323,371,401,751
1658380243.55455,452,470,323,371,397,751
1658380243.65456,452,469,323,371,398,751
1658380243.75453,451,469,322,371,397,751
1658380243.85494,451,472,323,371,397,748
1658380243.9546,451,491,322,372,409,718
1658380244.05458,451,519,322,377,425,682
1658380244.1546,452,549,323,381,442,653
1658380244.25454,452,577,324,384,458,615
1658380244.35456,451,584,324,388,466,579
1658380244.45459,452,584,322,394,464,547
1658380244.55456,457,584,323,402,464,513
1658380244.65464,465,584,323,405,464,480
1658380244.75459,467,584,323,411,463,477
