timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380451.88783,390,555,417,457,470,317
1658380451.98782,390,575,422,466,482,317
1658380452.08785,390,595,427,475,493,317
1658380452.1878,390,598,433,482,496,317
1658380452.28784,390,598,437,491,496,317
1658380452.38776,390,599,442,491,495,317
1658380452.4877,390,598,447,491,496,317
1658380452.5879,390,598,447,491,495,317
1658380452.6878,390,597,448,491,496,317
1658380452.78788,390,598,449,491,495,317
1658380452.88775,390,598,449,491,495,317
1658380452.98806,390,588,474,491,495,317
1658380453.08776,390,566,517,482,495,317
1658380453.18771,390,539,557,472,495,317
1658380453.28804,390,514,603,462,497,317
1658380453.38785,390,491,644,453,498,317
1658380453.48786,390,466,687,446,498,317
1658380453.58865,390,455,704,436,498,319
1658380453.68795,390,455,704,431,497,321
1658380453.78798,390,455,704,428,498,323
1658380453.8878,390,455,704,428,498,325
1658380453.9878,390,455,704,428,498,325
1658380454.08793,390,455,704,428,498,328
1658380454.18783,390,456,704,428,498,329
1658380454.28791,390,455,704,428,498,330
1658380454.38791,390,455,704,428,498,332
1658380454.48794,390,455,704,428,498,334
1658380454.58789,390,455,704,428,498,333
1658380454.68781,390,455,704,428,498,334
1658380454.78813,390,455,705,429,498,333
1658380454.88783,390,455,704,428,498,333
1658380454.98808,390,447,694,428,497,333
1658380455.0884,390,424,667,429,490,330
1658380455.18777,390,393,627,429,477,325
1658380455.28785,390,362,583,434,464,317
1658380455.38779,390,337,545,439,453,312
1658380455.48779,390,333,503,445,439,306
1658380455.58777,390,334,461,452,426,298
1658380455.68778,390,335,421,456,415,291
1658380455.78781,390,335,378,460,406,284
1658380455.88782,390,335,339,465,393,276
1658380455.98781,390,335,311,466,385,269
1658380456.08797,390,335,310,467,375,263
1658380456.18813,390,335,310,467,367,255
1658380456.28784,390,335,310,467,367,249
1658380456.38784,390,335,310,467,367,247
1658380456.48782,390,335,310,467,367,245
1658380456.58782,390,335,310,467,367,245
1658380456.68782,390,335,310,467,367,246
1658380456.78788,390,335,310,467,367,246
1658380456.88772,390,335,310,467,367,245
1658380456.98788,390,336,310,467,367,247
1658380457.08788,390,348,311,467,368,265
1658380457.18778,390,367,312,467,366,290
1658380457.28805,390,386,316,468,364,311
1658380457.38777,390,403,319,467,361,336
1658380457.4878,390,422,322,467,360,357
1658380457.58775,390,439,325,467,360,379
1658380457.68787,390,458,325,467,359,403
1658380457.7878,390,474,325,467,359,426
1658380457.88812,390,479,325,467,359,448
1658380457.98788,390,479,325,467,359,468
1658380458.08787,390,478,327,467,357,469
1658380458.18774,390,478,327,467,354,468
1658380458.28776,390,478,328,467,354,469
1658380458.38793,390,478,328,468,354,469
1658380458.48775,390,478,328,467,354,468
1658380458.58777,390,479,328,467,354,469
1658380458.68782,390,479,328,467,353,468
1658380458.78772,390,479,328,467,354,469
1658380458.88793,390,479,328,468,354,469
1658380458.98793,390,478,328,464,353,460
1658380459.08794,390,478,331,451,351,438
1658380459.1879,390,479,339,426,351,403
1658380459.28773,390,479,347,401,351,366
1658380459.38797,390,478,356,381,353,335
1658380459.48785,390,478,365,375,353,334
1658380459.58776,390,478,370,374,353,333
1658380459.68776,390,479,379,374,353,333
1658380459.78777,390,478,388,374,353,333
1658380459.88782,390,479,396,374,355,333
