timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658378190.41329,476,303,663,394,449,383
1658378194.21599,379,454,413,346,318,238
1658378196.25459,345,448,436,367,474,220
1658378198.27175,645,330,461,435,421,466
1658378200.28506,660,408,379,389,423,271
