timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1658380239.98775,364,345,566,548,431,746
1658380240.08778,363,342,566,565,432,746
1658380240.18791,363,338,566,583,432,746
1658380240.28771,363,336,566,600,431,747
1658380240.38792,363,332,566,610,430,746
1658380240.48775,363,329,566,610,431,746
1658380240.58782,363,328,565,611,430,746
1658380240.68772,363,328,565,611,431,746
1658380240.78781,363,328,564,611,430,746
1658380240.88778,363,328,566,611,431,746
1658380240.98794,363,329,565,610,430,737
1658380241.08789,363,341,557,596,425,703
1658380241.18803,363,365,542,574,407,655
1658380241.28783,364,387,528,553,397,616
1658380241.38779,363,408,516,530,382,575
1658380241.4878,363,431,503,503,368,526
1658380241.58786,364,452,492,488,359,496
1658380241.6878,363,474,489,465,348,453
1658380241.78777,363,493,488,438,334,404
1658380241.88774,363,496,488,421,334,374
1658380241.98776,363,496,488,398,334,329
1658380242.08777,364,496,488,372,334,287
1658380242.1877,363,496,491,356,336,260
1658380242.2879,363,496,490,351,335,256
1658380242.38777,363,496,490,351,335,256
1658380242.48836,363,497,490,351,335,256
1658380242.58788,363,497,490,351,335,256
1658380242.68785,363,496,490,351,335,256
1658380242.78784,363,497,490,351,335,256
1658380242.88778,363,496,490,351,335,256
1658380242.98783,363,496,489,351,335,257
1658380243.08781,363,496,487,357,335,256
1658380243.18779,363,490,482,370,337,256
1658380243.28785,363,484,477,381,342,257
1658380243.38779,363,474,472,389,346,259
1658380243.48805,364,467,469,401,350,260
1658380243.58782,363,462,464,412,353,259
1658380243.6878,362,455,460,424,357,259
1658380243.78775,363,447,453,435,362,259
1658380243.8878,363,441,450,445,365,259
1658380243.98778,364,435,444,457,367,261
1658380244.08777,364,427,445,470,371,262
1658380244.18773,363,419,444,475,373,262
1658380244.28774,363,414,444,478,373,263
1658380244.38777,363,405,445,478,372,265
1658380244.48782,363,399,444,478,374,265
1658380244.58777,363,393,445,478,373,265
1658380244.68803,363,393,445,478,374,265
1658380244.78774,363,393,445,478,373,265
1658380244.88773,363,393,445,478,371,265
1658380244.98797,363,391,444,478,373,268
1658380245.08766,363,385,444,471,372,287
1658380245.18781,363,376,444,455,372,316
1658380245.28775,363,370,446,438,372,342
1658380245.38787,363,360,449,419,368,371
1658380245.48865,363,349,451,405,366,396
1658380245.58789,363,341,455,385,360,420
1658380245.68778,363,338,455,367,360,448
1658380245.78774,363,338,455,349,360,475
1658380245.88816,363,338,456,330,360,477
1658380245.98782,363,338,458,313,360,477
1658380246.08836,363,337,459,308,360,477
1658380246.1879,364,338,458,308,359,477
1658380246.28782,363,338,463,308,359,477
1658380246.3882,363,338,460,308,359,477
1658380246.4878,363,338,460,308,359,477
1658380246.58789,363,338,458,308,359,477
1658380246.68781,363,338,459,308,359,477
1658380246.78779,363,338,460,308,359,477
1658380246.88785,363,338,458,308,359,477
1658380246.98777,363,338,459,308,360,477
1658380247.08816,363,339,463,317,361,472
1658380247.18787,363,342,472,335,366,460
1658380247.28788,363,348,482,353,379,448
1658380247.38782,363,356,493,370,393,437
1658380247.48798,363,361,503,387,403,422
1658380247.58784,363,368,514,405,415,414
1658380247.68778,363,375,524,424,425,400
1658380247.78792,363,380,534,441,439,388
1658380247.88778,364,387,673,458,450,374
