timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6
1677765613.8287828,500.0,500.0,500.0,500.0,500.0,500.0
1677765615.8584757,584.0,491.0,658.0,342.0,516.0,457.0
1677765617.8728845,483.0,519.0,690.0,484.0,425.0,503.0
1677765619.8882117,829.0,707.0,479.0,313.0,707.0,217.0
1677765621.902495,703.0,616.0,323.0,529.0,588.0,343.0
1677765625.0526502,277.0,674.0,493.0,361.0,302.0,359.0
1677765627.0668352,277.0,674.0,493.0,361.0,302.0,359.0
1677765629.1015558,500.0,500.0,500.0,500.0,500.0,500.0
1677765631.1162267,689.0,564.0,574.0,307.0,559.0,232.0
1677765633.1299262,773.0,703.0,531.0,626.0,414.0,753.0
1677765636.2231653,770.0,641.0,383.0,390.0,450.0,676.0
1677765638.2491643,537.0,669.0,324.0,420.0,655.0,670.0
1677765640.261828,823.0,557.0,300.0,395.0,402.0,660.0
1677765642.2749295,823.0,557.0,300.0,395.0,402.0,660.0
1677765644.9727852,500.0,500.0,500.0,500.0,500.0,500.0
1677765646.9861326,385.0,691.0,613.0,418.0,665.0,517.0
1677765649.0256348,636.0,555.0,363.0,499.0,585.0,257.0
1677765651.039337,784.0,528.0,333.0,610.0,408.0,442.0
1677765653.3624535,639.0,646.0,292.0,522.0,700.0,585.0
1677765656.1736963,706.0,363.0,382.0,374.0,653.0,469.0
1677765658.20005,706.0,363.0,382.0,374.0,653.0,469.0
1677765660.2138987,500.0,500.0,500.0,500.0,500.0,500.0
1677765662.2668903,705.0,439.0,426.0,612.0,557.0,710.0
1677765664.295686,253.0,643.0,392.0,455.0,552.0,565.0
1677765666.3083131,265.0,625.0,325.0,389.0,443.0,703.0
1677765668.3216925,339.0,473.0,353.0,693.0,579.0,717.0
1677765670.3347251,265.0,659.0,536.0,542.0,678.0,619.0
1677765672.349001,265.0,659.0,536.0,542.0,678.0,619.0
1677765674.3640745,500.0,500.0,500.0,500.0,500.0,500.0
1677765676.423266,767.0,566.0,438.0,638.0,551.0,700.0
1677765678.4361277,595.0,475.0,588.0,304.0,464.0,258.0
1677765681.4745138,742.0,360.0,554.0,358.0,587.0,297.0
1677765683.5014231,330.0,405.0,329.0,582.0,369.0,537.0
1677765686.6685724,803.0,511.0,441.0,331.0,473.0,571.0
1677765688.6819253,803.0,511.0,441.0,331.0,473.0,571.0
1677765690.6965456,500.0,500.0,500.0,500.0,500.0,500.0
1677765692.7075891,280.0,454.0,438.0,481.0,635.0,513.0
1677765694.72386,708.0,700.0,513.0,545.0,644.0,690.0
1677765696.741657,666.0,664.0,409.0,673.0,670.0,527.0
1677765699.6972985,598.0,434.0,434.0,459.0,471.0,309.0
1677765701.7412534,191.0,545.0,701.0,599.0,576.0,357.0
1677765703.7555158,191.0,545.0,701.0,599.0,576.0,357.0
1677765705.7688465,500.0,500.0,500.0,500.0,500.0,500.0
1677765707.7830994,639.0,431.0,350.0,341.0,682.0,427.0
1677765709.797993,335.0,659.0,534.0,630.0,575.0,624.0
1677765711.8514168,652.0,412.0,399.0,457.0,495.0,532.0
1677765713.866444,450.0,546.0,621.0,693.0,320.0,470.0
1677765717.2728689,669.0,415.0,387.0,465.0,476.0,288.0
1677765719.2916548,669.0,415.0,387.0,465.0,476.0,288.0
1677765722.461732,500.0,500.0,500.0,500.0,500.0,500.0
1677765724.4987538,377.0,450.0,436.0,538.0,485.0,470.0
1677765726.5180638,609.0,408.0,425.0,623.0,581.0,422.0
1677765728.5318353,176.0,300.0,371.0,690.0,539.0,489.0
1677765730.5470479,822.0,472.0,479.0,554.0,613.0,539.0
1677765732.5898895,752.0,632.0,391.0,540.0,659.0,419.0
1677765734.888858,752.0,632.0,391.0,540.0,659.0,419.0
1677765736.9038963,500.0,500.0,500.0,500.0,500.0,500.0
1677765738.9646752,498.0,513.0,485.0,312.0,599.0,721.0
1677765740.977695,495.0,393.0,342.0,490.0,682.0,510.0
1677765742.990769,267.0,582.0,633.0,397.0,481.0,358.0
1677765745.0059042,374.0,328.0,306.0,334.0,411.0,604.0
1677765747.0485597,209.0,479.0,406.0,335.0,568.0,665.0
1677765749.0625367,209.0,479.0,406.0,335.0,568.0,665.0
1677765751.0776277,500.0,500.0,500.0,500.0,500.0,500.0
1677765753.0919967,728.0,635.0,616.0,457.0,669.0,367.0
1677765755.1071465,313.0,412.0,636.0,578.0,634.0,454.0
1677765758.1445053,309.0,478.0,519.0,384.0,480.0,781.0
1677765760.1649156,631.0,652.0,541.0,554.0,595.0,677.0
1677765762.1785736,723.0,416.0,612.0,644.0,410.0,734.0
1677765764.191966,723.0,416.0,612.0,644.0,410.0,734.0
